Date,Open,High,Low,Close,Volume
01-10-2002,22.67,22.92,22.667,22.677,12840
02-10-2002,22.677,22.677,22.677,22.677,0
03-10-2002,22.667,23.059999,22.667,22.987,46560
04-10-2002,23,23.267,22.707001,23.087,42345
07-10-2002,21.667,23.066999,21.667,23.052999,82650
08-10-2002,22.267,23.327,22.267,22.940001,769245
09-10-2002,22.867001,23,22.693001,22.806999,85935
10-10-2002,22.933001,23,22.767,22.797001,76920
11-10-2002,22.783001,23.049999,22.74,22.959999,28455
14-10-2002,23.299999,23.299999,22.632999,22.700001,80130
15-10-2002,22.700001,22.700001,22.700001,22.700001,0
16-10-2002,23,23,22.667,22.716999,1001205
17-10-2002,23.267,23.267,22.813,22.957001,486090
18-10-2002,23.24,23.24,22.610001,22.68,80985
21-10-2002,22.707001,22.923,22.333,22.700001,319500
22-10-2002,23.132999,23.132999,22.132999,22.702999,449505
23-10-2002,22.333,23.063,22.333,22.697001,105795
24-10-2002,22.466999,22.976999,22.466999,22.643,121560
25-10-2002,22.863001,22.863001,22.333,22.610001,396735
28-10-2002,22.333,22.459999,22,22.223,348720
29-10-2002,22.01,22.267,22.01,22.087,37365
30-10-2002,22,22,21.533001,21.726999,182820
31-10-2002,21.867001,22,21.767,21.896999,33030
01-11-2002,22,22,21.333,21.547001,67995
04-11-2002,21.799999,22.4,21.799999,22.370001,11865
05-11-2002,22.107,22.466999,22.097,22.423,26295
06-11-2002,22.423,22.423,22.423,22.423,0
07-11-2002,22.726999,22.726999,21.466999,21.57,234735
08-11-2002,21.799999,21.799999,21.613001,21.667,131475
11-11-2002,21.799999,21.933001,21.207001,21.48,161295
12-11-2002,21.5,21.533001,21.299999,21.327,20775
13-11-2002,21.523001,21.733,21.33,21.709999,33360
14-11-2002,21.667,22.4,21.667,22.143,60870
15-11-2002,22.139999,22.297001,21.733,21.91,13110
18-11-2002,21.799999,21.966999,21.533001,21.58,27525
19-11-2002,21.58,21.58,21.58,21.58,0
20-11-2002,21.549999,21.726999,21.4,21.423,46080
21-11-2002,21.533001,22,21.533001,21.767,45675
22-11-2002,22,22.1,21.997,22.007,19215
25-11-2002,22.003,22.132999,22,22.023001,34650
26-11-2002,22.132999,22.263,22,22.1,27495
27-11-2002,22.200001,22.267,22.007,22.040001,24015
28-11-2002,22.003,22.083,21.969999,22.042999,21945
29-11-2002,21.802999,22.063,21.533001,21.73,194625
02-12-2002,21.933001,22.017,21.67,21.857,171555
03-12-2002,22,22,21.677,21.790001,925215
04-12-2002,21.799999,22,21.700001,21.907,6705
05-12-2002,22.4,25.333,21.889999,22.023001,23775
06-12-2002,22.167,22.200001,21.937,22.030001,61455
09-12-2002,22,22.25,21.933001,22.049999,35655
10-12-2002,21.610001,22.1,21.610001,22,2556705
11-12-2002,22.083,22.333,21.877001,22.003,1027050
12-12-2002,21.937,22.333,21.799999,22.113001,281640
13-12-2002,22,22.799999,21.870001,22.257,179070
16-12-2002,22.132999,22.200001,21.833,21.997,49470
17-12-2002,21.9,22.1,21.867001,21.962999,23265
18-12-2002,22.6,22.6,22,22.132999,33705
19-12-2002,22,22.226999,22,22.132999,662415
20-12-2002,21.037001,22.233,21.037001,21.952999,25080
23-12-2002,22,22.033001,21.667,21.68,36885
24-12-2002,21.98,21.98,21.466999,21.507,147645
25-12-2002,21.507,21.507,21.507,21.507,0
26-12-2002,21.6,22,21.333,21.790001,83250
27-12-2002,21.673,21.867001,21.566999,21.709999,9375
30-12-2002,21.933001,21.973,21.673,21.693001,26310
31-12-2002,21.733,21.867001,21.653,21.683001,82995
01-01-2003,21.667,21.75,21.667,21.677,12885
02-01-2003,21.667,21.867001,21.667,21.802999,15960
03-01-2003,21.870001,22.132999,21.833,21.84,21945
06-01-2003,21.933001,21.983,21.733,21.943001,25155
07-01-2003,21.933001,22.093,21.867001,22.063,33825
